Freq.	V(ch2)/V(ch1)
3.01124381572384e+06	(5.99548728986378e+00dB,1.52954773189520e-02°)
3.03218867281709e+06	(5.99548729412487e+00dB,1.51898222771356e-02°)
3.05327921291229e+06	(5.99548729832728e+00dB,1.50848970376616e-02°)
3.07451644931484e+06	(5.99548730247184e+00dB,1.49806965594049e-02°)
3.09590140237825e+06	(5.99548730655935e+00dB,1.48772158359628e-02°)
3.11743509955316e+06	(5.99548731059057e+00dB,1.47744498955765e-02°)
3.13911857543667e+06	(5.99548731456630e+00dB,1.46723938008142e-02°)
3.16095287182210e+06	(5.99548731848730e+00dB,1.45710426483129e-02°)
3.18293903774899e+06	(5.99548732235431e+00dB,1.44703915686535e-02°)
3.20507812955354e+06	(5.99548732616808e+00dB,1.43704357259469e-02°)
3.22737121091934e+06	(5.99548732992935e+00dB,1.42711703178382e-02°)
3.24981935292850e+06	(5.99548733363884e+00dB,1.41725905750302e-02°)
3.27242363411309e+06	(5.99548733729725e+00dB,1.40746917612213e-02°)
3.29518514050695e+06	(5.99548734090530e+00dB,1.39774691728496e-02°)
3.31810496569791e+06	(5.99548734446368e+00dB,1.38809181387464e-02°)
3.34118421088027e+06	(5.99548734797307e+00dB,1.37850340201038e-02°)
3.36442398490776e+06	(5.99548735143414e+00dB,1.36898122101453e-02°)
3.38782540434681e+06	(5.99548735484756e+00dB,1.35952481338336e-02°)
3.41138959353017e+06	(5.99548735821399e+00dB,1.35013372478577e-02°)
3.43511768461094e+06	(5.99548736153408e+00dB,1.34080750402122e-02°)
3.45901081761697e+06	(5.99548736480845e+00dB,1.33154570300353e-02°)
3.48307014050564e+06	(5.99548736803775e+00dB,1.32234787674930e-02°)
3.50729680921899e+06	(5.99548737122259e+00dB,1.31321358334231e-02°)
3.53169198773928e+06	(5.99548737436357e+00dB,1.30414238392099e-02°)
3.55625684814492e+06	(5.99548737746132e+00dB,1.29513384265561e-02°)
3.58099257066674e+06	(5.99548738051642e+00dB,1.28618752672634e-02°)
3.60590034374475e+06	(5.99548738352946e+00dB,1.27730300630628e-02°)
3.63098136408521e+06	(5.99548738650102e+00dB,1.26847985452966e-02°)
3.65623683671811e+06	(5.99548738943167e+00dB,1.25971764748809e-02°)
3.68166797505513e+06	(5.99548739232196e+00dB,1.25101596419176e-02°)
3.70727600094784e+06	(5.99548739517247e+00dB,1.24237438656643e-02°)
3.73306214474651e+06	(5.99548739798374e+00dB,1.23379249942865e-02°)
3.75902764535913e+06	(5.99548740075630e+00dB,1.22526989045161e-02°)
3.78517375031102e+06	(5.99548740349069e+00dB,1.21680615016174e-02°)
3.81150171580469e+06	(5.99548740618743e+00dB,1.20840087192039e-02°)
3.83801280678023e+06	(5.99548740884705e+00dB,1.20005365188909e-02°)
3.86470829697612e+06	(5.99548741147006e+00dB,1.19176408901995e-02°)
3.89158946899036e+06	(5.99548741405695e+00dB,1.18353178503887e-02°)
3.91865761434212e+06	(5.99548741660823e+00dB,1.17535634441792e-02°)
3.94591403353382e+06	(5.99548741912438e+00dB,1.16723737436931e-02°)
3.97336003611357e+06	(5.99548742160589e+00dB,1.15917448481040e-02°)
4.00099694073813e+06	(5.99548742405324e+00dB,1.15116728835336e-02°)
4.02882607523621e+06	(5.99548742646689e+00dB,1.14321540029532e-02°)
4.05684877667233e+06	(5.99548742884732e+00dB,1.13531843857615e-02°)
4.08506639141101e+06	(5.99548743119497e+00dB,1.12747602378542e-02°)
4.11348027518149e+06	(5.99548743351031e+00dB,1.11968777913623e-02°)
4.14209179314284e+06	(5.99548743579376e+00dB,1.11195333042927e-02°)
4.17090231994957e+06	(5.99548743804578e+00dB,1.10427230606302e-02°)
4.19991323981767e+06	(5.99548744026680e+00dB,1.09664433700225e-02°)
4.22912594659110e+06	(5.99548744245723e+00dB,1.08906905675753e-02°)
4.25854184380878e+06	(5.99548744461752e+00dB,1.08154610136457e-02°)
4.28816234477202e+06	(5.99548744674806e+00dB,1.07407510938609e-02°)
4.31798887261242e+06	(5.99548744884926e+00dB,1.06665572186735e-02°)
4.34802286036023e+06	(5.99548745092155e+00dB,1.05928758235017e-02°)
4.37826575101322e+06	(5.99548745296529e+00dB,1.05197033681741e-02°)
4.40871899760601e+06	(5.99548745498091e+00dB,1.04470363371717e-02°)
4.43938406327987e+06	(5.99548745696877e+00dB,1.03748712391588e-02°)
4.47026242135301e+06	(5.99548745892927e+00dB,1.03032046069105e-02°)
4.50135555539140e+06	(5.99548746086278e+00dB,1.02320329971316e-02°)
4.53266495928002e+06	(5.99548746276966e+00dB,1.01613529904405e-02°)
4.56419213729463e+06	(5.99548746465030e+00dB,1.00911611909247e-02°)
4.59593860417406e+06	(5.99548746650504e+00dB,1.00214542261461e-02°)
4.62790588519300e+06	(5.99548746833425e+00dB,9.95222874705295e-03°)
4.66009551623525e+06	(5.99548747013828e+00dB,9.88348142770604e-03°)
4.69250904386751e+06	(5.99548747191746e+00dB,9.81520896502242e-03°)
4.72514802541374e+06	(5.99548747367216e+00dB,9.74740807891978e-03°)
4.75801402902991e+06	(5.99548747540270e+00dB,9.68007551178888e-03°)
4.79110863377940e+06	(5.99548747710941e+00dB,9.61320802860574e-03°)
4.82443342970883e+06	(5.99548747879262e+00dB,9.54680241671023e-03°)
4.85799001792448e+06	(5.99548748045266e+00dB,9.48085548564945e-03°)
4.89178001066919e+06	(5.99548748208985e+00dB,9.41536406691815e-03°)
4.92580503139986e+06	(5.99548748370450e+00dB,9.35032501397815e-03°)
4.96006671486540e+06	(5.99548748529692e+00dB,9.28573520199627e-03°)
4.99456670718531e+06	(5.99548748686741e+00dB,9.22159152771113e-03°)
5.02930666592876e+06	(5.99548748841628e+00dB,9.15789090928852e-03°)
5.06428826019421e+06	(5.99548748994384e+00dB,9.09463028625135e-03°)
5.09951317068965e+06	(5.99548749145035e+00dB,9.03180661918909e-03°)
5.13498308981328e+06	(5.99548749293613e+00dB,8.96941688972094e-03°)
5.17069972173488e+06	(5.99548749440146e+00dB,8.90745810023821e-03°)
5.20666478247767e+06	(5.99548749584661e+00dB,8.84592727398899e-03°)
5.24288000000075e+06	(5.99548749727186e+00dB,8.78482145463745e-03°)
5.27934711428212e+06	(5.99548749867750e+00dB,8.72413770637030e-03°)
5.31606787740231e+06	(5.99548750006378e+00dB,8.66387311357681e-03°)
5.35304405362849e+06	(5.99548750143097e+00dB,8.60402478077232e-03°)
5.39027741949933e+06	(5.99548750277934e+00dB,8.54458983263863e-03°)
5.42776976391026e+06	(5.99548750410915e+00dB,8.48556541345186e-03°)
5.46552288819948e+06	(5.99548750542066e+00dB,8.42694868743063e-03°)
5.50353860623449e+06	(5.99548750671410e+00dB,8.36873683832903e-03°)
5.54181874449924e+06	(5.99548750798974e+00dB,8.31092706925712e-03°)
5.58036514218187e+06	(5.99548750924781e+00dB,8.25351660280610e-03°)
5.61917965126309e+06	(5.99548751048857e+00dB,8.19650268054379e-03°)
5.65826413660514e+06	(5.99548751171224e+00dB,8.13988256338396e-03°)
5.69762047604144e+06	(5.99548751291907e+00dB,8.08365353077150e-03°)
5.73725056046673e+06	(5.99548751410928e+00dB,8.02781288130673e-03°)
5.77715629392799e+06	(5.99548751528311e+00dB,7.97235793210948e-03°)
5.81733959371590e+06	(5.99548751644078e+00dB,7.91728601869114e-03°)
5.85780239045692e+06	(5.99548751758250e+00dB,7.86259449517071e-03°)
5.89854662820611e+06	(5.99548751870852e+00dB,7.80828073385970e-03°)
5.93957426454049e+06	(5.99548751981902e+00dB,7.75434212532283e-03°)
5.98088727065310e+06	(5.99548752091424e+00dB,7.70077607785962e-03°)
6.02248763144772e+06	(5.99548752199438e+00dB,7.64758001803998e-03°)
6.06437734563423e+06	(5.99548752305965e+00dB,7.59475138991455e-03°)
6.10655842582462e+06	(5.99548752411026e+00dB,7.54228765540262e-03°)
6.14903289862972e+06	(5.99548752514640e+00dB,7.49018629379602e-03°)
6.19180280475655e+06	(5.99548752616827e+00dB,7.43844480185313e-03°)
6.23487019910637e+06	(5.99548752717608e+00dB,7.38706069363193e-03°)
6.27823715087340e+06	(5.99548752817001e+00dB,7.33603150036595e-03°)
6.32190574364425e+06	(5.99548752915026e+00dB,7.28535477033917e-03°)
6.36587807549802e+06	(5.99548753011701e+00dB,7.23502806879621e-03°)
6.41015625910712e+06	(5.99548753107046e+00dB,7.18504897775486e-03°)
6.45474242183873e+06	(5.99548753201077e+00dB,7.13541509586913e-03°)
6.49963870585706e+06	(5.99548753293815e+00dB,7.08612403851902e-03°)
6.54484726822623e+06	(5.99548753385275e+00dB,7.03717343754545e-03°)
6.59037028101396e+06	(5.99548753475476e+00dB,6.98856094095854e-03°)
6.63620993139586e+06	(5.99548753564436e+00dB,6.94028421324086e-03°)
6.68236842176058e+06	(5.99548753652170e+00dB,6.89234093487961e-03°)
6.72884796981558e+06	(5.99548753738697e+00dB,6.84472880247672e-03°)
6.77565080869368e+06	(5.99548753824033e+00dB,6.79744552840709e-03°)
6.82277918706040e+06	(5.99548753908194e+00dB,6.75048884098667e-03°)
6.87023536922194e+06	(5.99548753991196e+00dB,6.70385648407130e-03°)
6.91802163523400e+06	(5.99548754073055e+00dB,6.65754621723299e-03°)
6.96614028101133e+06	(5.99548754153787e+00dB,6.61155581551262e-03°)
7.01459361843803e+06	(5.99548754233408e+00dB,6.56588306919990e-03°)
7.06338397547862e+06	(5.99548754311933e+00dB,6.52052578401245e-03°)
7.11251369628989e+06	(5.99548754389377e+00dB,6.47548178072980e-03°)
7.16198514133353e+06	(5.99548754465754e+00dB,6.43074889510303e-03°)
7.21180068748955e+06	(5.99548754541080e+00dB,6.38632497795165e-03°)
7.26196272817047e+06	(5.99548754615369e+00dB,6.34220789498411e-03°)
7.31247367343628e+06	(5.99548754688635e+00dB,6.29839552647034e-03°)
7.36333595011031e+06	(5.99548754760893e+00dB,6.25488576751229e-03°)
7.41455200189574e+06	(5.99548754832156e+00dB,6.21167652756952e-03°)
7.46612428949307e+06	(5.99548754902437e+00dB,6.16876573073181e-03°)
7.51805529071832e+06	(5.99548754971751e+00dB,6.12615131526738e-03°)
7.57034750062209e+06	(5.99548755040111e+00dB,6.08383123370737e-03°)
7.62300343160943e+06	(5.99548755107530e+00dB,6.04180345291035e-03°)
7.67602561356053e+06	(5.99548755174020e+00dB,6.00006595342261e-03°)
7.72941659395230e+06	(5.99548755239595e+00dB,5.95861673013306e-03°)
7.78317893798077e+06	(5.99548755304268e+00dB,5.91745379151876e-03°)
7.83731522868430e+06	(5.99548755368049e+00dB,5.87657515984664e-03°)
7.89182806706769e+06	(5.99548755430953e+00dB,5.83597887113452e-03°)
7.94672007222720e+06	(5.99548755492991e+00dB,5.79566297491691e-03°)
8.00199388147631e+06	(5.99548755554175e+00dB,5.75562553415862e-03°)
8.05765215047248e+06	(5.99548755614516e+00dB,5.71586462528926e-03°)
8.11369755334472e+06	(5.99548755674027e+00dB,5.67637833795981e-03°)
8.17013278282209e+06	(5.99548755732718e+00dB,5.63716477499802e-03°)
8.22696055036305e+06	(5.99548755790601e+00dB,5.59822205241790e-03°)
8.28418358628575e+06	(5.99548755847688e+00dB,5.55954829911694e-03°)
8.34180463989921e+06	(5.99548755903988e+00dB,5.52114165709485e-03°)
8.39982647963540e+06	(5.99548755959514e+00dB,5.48300028106789e-03°)
8.45825189318225e+06	(5.99548756014275e+00dB,5.44512233842369e-03°)
8.51708368761762e+06	(5.99548756068282e+00dB,5.40750600940970e-03°)
8.57632468954411e+06	(5.99548756121545e+00dB,5.37014948673107e-03°)
8.63597774522491e+06	(5.99548756174075e+00dB,5.33305097544200e-03°)
8.69604572072053e+06	(5.99548756225883e+00dB,5.29620869321043e-03°)
8.75653150202652e+06	(5.99548756276976e+00dB,5.25962087000947e-03°)
8.81743799521209e+06	(5.99548756327366e+00dB,5.22328574782656e-03°)
8.87876812655981e+06	(5.99548756377064e+00dB,5.18720158103924e-03°)
8.94052484270610e+06	(5.99548756426075e+00dB,5.15136663590286e-03°)
9.00271111078288e+06	(5.99548756474413e+00dB,5.11577919061678e-03°)
9.06532991856011e+06	(5.99548756522085e+00dB,5.08043753552636e-03°)
9.12838427458932e+06	(5.99548756569101e+00dB,5.04533997258777e-03°)
9.19187720834819e+06	(5.99548756615470e+00dB,5.01048481547278e-03°)
9.25581177038607e+06	(5.99548756661200e+00dB,4.97587038952994e-03°)
9.32019103247056e+06	(5.99548756706301e+00dB,4.94149503183817e-03°)
9.38501808773509e+06	(5.99548756750780e+00dB,4.90735709059146e-03°)
9.45029605082755e+06	(5.99548756794648e+00dB,4.87345492580342e-03°)
9.51602805805989e+06	(5.99548756837911e+00dB,4.83978690853326e-03°)
9.58221726755887e+06	(5.99548756880579e+00dB,4.80635142126290e-03°)
9.64886685941773e+06	(5.99548756922660e+00dB,4.77314685742285e-03°)
9.71598003584903e+06	(5.99548756964160e+00dB,4.74017162183493e-03°)
9.78356002133845e+06	(5.99548757005090e+00dB,4.70742413009847e-03°)
9.85161006279979e+06	(5.99548757045456e+00dB,4.67490280891505e-03°)
9.92013342973087e+06	(5.99548757085267e+00dB,4.64260609574521e-03°)
9.98913341437069e+06	(5.99548757124529e+00dB,4.61053243887264e-03°)
1.00000000000000e+07	(5.99548757130638e+00dB,4.60552160072886e-03°)
