Freq.	V(vout)/V(vin)
3.82908583278200e+01	(-3.25392029747793e+01dB,8.35448650256462e+01°)
3.83174087289159e+01	(-3.25332585238535e+01dB,8.35404269341003e+01°)
3.83439775397271e+01	(-3.25273141772279e+01dB,8.35359858431612e+01°)
3.83705647730187e+01	(-3.25213699350434e+01dB,8.35315417509087e+01°)
3.83971704415644e+01	(-3.25154257974414e+01dB,8.35270946554215e+01°)
3.84237945581472e+01	(-3.25094817645631e+01dB,8.35226445547773e+01°)
3.84504371355586e+01	(-3.25035378365502e+01dB,8.35181914470527e+01°)
3.84770981865991e+01	(-3.24975940135445e+01dB,8.35137353303236e+01°)
3.85037777240782e+01	(-3.24916502956879e+01dB,8.35092762026644e+01°)
3.85304757608141e+01	(-3.24857066831225e+01dB,8.35048140621491e+01°)
3.85571923096339e+01	(-3.24797631759907e+01dB,8.35003489068500e+01°)
3.85839273833737e+01	(-3.24738197744349e+01dB,8.34958807348391e+01°)
3.86106809948785e+01	(-3.24678764785980e+01dB,8.34914095441868e+01°)
3.86374531570020e+01	(-3.24619332886227e+01dB,8.34869353329627e+01°)
3.86642438826071e+01	(-3.24559902046521e+01dB,8.34824580992356e+01°)
3.86910531845655e+01	(-3.24500472268296e+01dB,8.34779778410731e+01°)
3.87178810757577e+01	(-3.24441043552986e+01dB,8.34734945565417e+01°)
3.87447275690733e+01	(-3.24381615902027e+01dB,8.34690082437070e+01°)
3.87715926774108e+01	(-3.24322189316857e+01dB,8.34645189006336e+01°)
3.87984764136776e+01	(-3.24262763798917e+01dB,8.34600265253851e+01°)
3.88253787907901e+01	(-3.24203339349649e+01dB,8.34555311160241e+01°)
3.88522998216736e+01	(-3.24143915970497e+01dB,8.34510326706121e+01°)
3.88792395192624e+01	(-3.24084493662906e+01dB,8.34465311872096e+01°)
3.89061978964997e+01	(-3.24025072428325e+01dB,8.34420266638762e+01°)
3.89331749663378e+01	(-3.23965652268203e+01dB,8.34375190986704e+01°)
3.89601707417379e+01	(-3.23906233183992e+01dB,8.34330084896498e+01°)
3.89871852356703e+01	(-3.23846815177146e+01dB,8.34284948348708e+01°)
3.90142184611140e+01	(-3.23787398249119e+01dB,8.34239781323889e+01°)
3.90412704310573e+01	(-3.23727982401370e+01dB,8.34194583802586e+01°)
3.90683411584974e+01	(-3.23668567635356e+01dB,8.34149355765334e+01°)
3.90954306564406e+01	(-3.23609153952541e+01dB,8.34104097192657e+01°)
3.91225389379019e+01	(-3.23549741354386e+01dB,8.34058808065071e+01°)
3.91496660159058e+01	(-3.23490329842357e+01dB,8.34013488363079e+01°)
3.91768119034855e+01	(-3.23430919417920e+01dB,8.33968138067175e+01°)
3.92039766136832e+01	(-3.23371510082545e+01dB,8.33922757157845e+01°)
3.92311601595505e+01	(-3.23312101837702e+01dB,8.33877345615562e+01°)
3.92583625541476e+01	(-3.23252694684865e+01dB,8.33831903420790e+01°)
3.92855838105441e+01	(-3.23193288625507e+01dB,8.33786430553984e+01°)
3.93128239418185e+01	(-3.23133883661105e+01dB,8.33740926995586e+01°)
3.93400829610584e+01	(-3.23074479793138e+01dB,8.33695392726031e+01°)
3.93673608813605e+01	(-3.23015077023086e+01dB,8.33649827725742e+01°)
3.93946577158305e+01	(-3.22955675352433e+01dB,8.33604231975133e+01°)
3.94219734775833e+01	(-3.22896274782661e+01dB,8.33558605454608e+01°)
3.94493081797429e+01	(-3.22836875315257e+01dB,8.33512948144559e+01°)
3.94766618354422e+01	(-3.22777476951711e+01dB,8.33467260025370e+01°)
3.95040344578234e+01	(-3.22718079693511e+01dB,8.33421541077413e+01°)
3.95314260600378e+01	(-3.22658683542150e+01dB,8.33375791281053e+01°)
3.95588366552458e+01	(-3.22599288499123e+01dB,8.33330010616641e+01°)
3.95862662566168e+01	(-3.22539894565924e+01dB,8.33284199064521e+01°)
3.96137148773295e+01	(-3.22480501744054e+01dB,8.33238356605026e+01°)
3.96411825305717e+01	(-3.22421110035010e+01dB,8.33192483218477e+01°)
3.96686692295403e+01	(-3.22361719440296e+01dB,8.33146578885187e+01°)
3.96961749874413e+01	(-3.22302329961415e+01dB,8.33100643585459e+01°)
3.97236998174900e+01	(-3.22242941599874e+01dB,8.33054677299585e+01°)
3.97512437329108e+01	(-3.22183554357180e+01dB,8.33008680007847e+01°)
3.97788067469372e+01	(-3.22124168234842e+01dB,8.32962651690518e+01°)
3.98063888728119e+01	(-3.22064783234374e+01dB,8.32916592327858e+01°)
3.98339901237870e+01	(-3.22005399357288e+01dB,8.32870501900121e+01°)
3.98616105131234e+01	(-3.21946016605101e+01dB,8.32824380387547e+01°)
3.98892500540914e+01	(-3.21886634979330e+01dB,8.32778227770369e+01°)
3.99169087599707e+01	(-3.21827254481496e+01dB,8.32732044028808e+01°)
3.99445866440498e+01	(-3.21767875113120e+01dB,8.32685829143075e+01°)
3.99722837196268e+01	(-3.21708496875725e+01dB,8.32639583093372e+01°)
4.00000000000087e+01	(-3.21649119770838e+01dB,8.32593305859889e+01°)
4.00277354985119e+01	(-3.21589743799986e+01dB,8.32546997422809e+01°)
4.00554902284621e+01	(-3.21530368964700e+01dB,8.32500657762302e+01°)
4.00832642031940e+01	(-3.21470995266510e+01dB,8.32454286858530e+01°)
4.01110574360518e+01	(-3.21411622706951e+01dB,8.32407884691642e+01°)
4.01388699403889e+01	(-3.21352251287559e+01dB,8.32361451241779e+01°)
4.01667017295677e+01	(-3.21292881009871e+01dB,8.32314986489073e+01°)
4.01945528169602e+01	(-3.21233511875427e+01dB,8.32268490413643e+01°)
4.02224232159475e+01	(-3.21174143885770e+01dB,8.32221962995601e+01°)
4.02503129399201e+01	(-3.21114777042442e+01dB,8.32175404215046e+01°)
4.02782220022775e+01	(-3.21055411346990e+01dB,8.32128814052069e+01°)
4.03061504164290e+01	(-3.20996046800962e+01dB,8.32082192486749e+01°)
4.03340981957926e+01	(-3.20936683405908e+01dB,8.32035539499158e+01°)
4.03620653537961e+01	(-3.20877321163379e+01dB,8.31988855069353e+01°)
4.03900519038763e+01	(-3.20817960074931e+01dB,8.31942139177387e+01°)
4.04180578594794e+01	(-3.20758600142117e+01dB,8.31895391803297e+01°)
4.04460832340610e+01	(-3.20699241366498e+01dB,8.31848612927115e+01°)
4.04741280410860e+01	(-3.20639883749632e+01dB,8.31801802528858e+01°)
4.05021922940286e+01	(-3.20580527293083e+01dB,8.31754960588538e+01°)
4.05302760063723e+01	(-3.20521171998413e+01dB,8.31708087086152e+01°)
4.05583791916101e+01	(-3.20461817867191e+01dB,8.31661182001691e+01°)
4.05865018632441e+01	(-3.20402464900983e+01dB,8.31614245315133e+01°)
4.06146440347861e+01	(-3.20343113101360e+01dB,8.31567277006447e+01°)
4.06428057197570e+01	(-3.20283762469895e+01dB,8.31520277055593e+01°)
4.06709869316872e+01	(-3.20224413008161e+01dB,8.31473245442519e+01°)
4.06991876841164e+01	(-3.20165064717737e+01dB,8.31426182147163e+01°)
4.07274079905938e+01	(-3.20105717600199e+01dB,8.31379087149455e+01°)
4.07556478646779e+01	(-3.20046371657129e+01dB,8.31331960429314e+01°)
4.07839073199366e+01	(-3.19987026890109e+01dB,8.31284801966646e+01°)
4.08121863699473e+01	(-3.19927683300725e+01dB,8.31237611741352e+01°)
4.08404850282967e+01	(-3.19868340890562e+01dB,8.31190389733319e+01°)
4.08688033085811e+01	(-3.19808999661211e+01dB,8.31143135922424e+01°)
4.08971412244059e+01	(-3.19749659614262e+01dB,8.31095850288538e+01°)
4.09254987893863e+01	(-3.19690320751307e+01dB,8.31048532811516e+01°)
4.09538760171467e+01	(-3.19630983073943e+01dB,8.31001183471208e+01°)
4.09822729213211e+01	(-3.19571646583766e+01dB,8.30953802247451e+01°)
4.10106895155528e+01	(-3.19512311282377e+01dB,8.30906389120073e+01°)
4.10391258134947e+01	(-3.19452977171375e+01dB,8.30858944068891e+01°)
4.10675818288091e+01	(-3.19393644252365e+01dB,8.30811467073713e+01°)
4.10960575751677e+01	(-3.19334312526952e+01dB,8.30763958114336e+01°)
4.11245530662518e+01	(-3.19274981996744e+01dB,8.30716417170549e+01°)
4.11530683157522e+01	(-3.19215652663351e+01dB,8.30668844222127e+01°)
4.11816033373690e+01	(-3.19156324528385e+01dB,8.30621239248838e+01°)
4.12101581448121e+01	(-3.19096997593460e+01dB,8.30573602230440e+01°)
4.12387327518007e+01	(-3.19037671860191e+01dB,8.30525933146680e+01°)
4.12673271720635e+01	(-3.18978347330198e+01dB,8.30478231977293e+01°)
4.12959414193389e+01	(-3.18919024005100e+01dB,8.30430498702008e+01°)
4.13245755073745e+01	(-3.18859701886519e+01dB,8.30382733300541e+01°)
4.13532294499278e+01	(-3.18800380976081e+01dB,8.30334935752599e+01°)
4.13819032607656e+01	(-3.18741061275413e+01dB,8.30287106037877e+01°)
4.14105969536643e+01	(-3.18681742786142e+01dB,8.30239244136064e+01°)
4.14393105424100e+01	(-3.18622425509900e+01dB,8.30191350026835e+01°)
4.14680440407981e+01	(-3.18563109448320e+01dB,8.30143423689857e+01°)
4.14967974626337e+01	(-3.18503794603037e+01dB,8.30095465104786e+01°)
4.15255708217315e+01	(-3.18444480975689e+01dB,8.30047474251268e+01°)
4.15543641319158e+01	(-3.18385168567915e+01dB,8.29999451108940e+01°)
4.15831774070204e+01	(-3.18325857381356e+01dB,8.29951395657427e+01°)
4.16120106608887e+01	(-3.18266547417656e+01dB,8.29903307876346e+01°)
4.16408639073738e+01	(-3.18207238678462e+01dB,8.29855187745303e+01°)
4.16697371603382e+01	(-3.18147931165421e+01dB,8.29807035243893e+01°)
4.16986304336542e+01	(-3.18088624880183e+01dB,8.29758850351702e+01°)
4.17275437412037e+01	(-3.18029319824401e+01dB,8.29710633048306e+01°)
4.17564770968781e+01	(-3.17970015999730e+01dB,8.29662383313271e+01°)
4.17854305145786e+01	(-3.17910713407825e+01dB,8.29614101126152e+01°)
4.18144040082160e+01	(-3.17851412050345e+01dB,8.29565786466495e+01°)
4.18433975917106e+01	(-3.17792111928953e+01dB,8.29517439313835e+01°)
4.18724112789924e+01	(-3.17732813045310e+01dB,8.29469059647698e+01°)
4.19014450840013e+01	(-3.17673515401083e+01dB,8.29420647447600e+01°)
4.19304990206866e+01	(-3.17614218997937e+01dB,8.29372202693044e+01°)
4.19595731030073e+01	(-3.17554923837544e+01dB,8.29323725363528e+01°)
4.19886673449321e+01	(-3.17495629921575e+01dB,8.29275215438535e+01°)
4.20177817604396e+01	(-3.17436337251705e+01dB,8.29226672897541e+01°)
4.20469163635177e+01	(-3.17377045829608e+01dB,8.29178097720011e+01°)
4.20760711681644e+01	(-3.17317755656964e+01dB,8.29129489885400e+01°)
4.21052461883870e+01	(-3.17258466735452e+01dB,8.29080849373154e+01°)
4.21344414382029e+01	(-3.17199179066757e+01dB,8.29032176162706e+01°)
4.21636569316390e+01	(-3.17139892652562e+01dB,8.28983470233482e+01°)
4.21928926827320e+01	(-3.17080607494556e+01dB,8.28934731564896e+01°)
4.22221487055282e+01	(-3.17021323594426e+01dB,8.28885960136355e+01°)
4.22514250140838e+01	(-3.16962040953865e+01dB,8.28837155927251e+01°)
4.22807216224648e+01	(-3.16902759574566e+01dB,8.28788318916970e+01°)
4.23100385447467e+01	(-3.16843479458226e+01dB,8.28739449084886e+01°)
4.23393757950149e+01	(-3.16784200606542e+01dB,8.28690546410365e+01°)
4.23687333873646e+01	(-3.16724923021215e+01dB,8.28641610872760e+01°)
4.23981113359009e+01	(-3.16665646703947e+01dB,8.28592642451416e+01°)
4.24275096547383e+01	(-3.16606371656443e+01dB,8.28543641125667e+01°)
4.24569283580014e+01	(-3.16547097880410e+01dB,8.28494606874839e+01°)
4.24863674598245e+01	(-3.16487825377557e+01dB,8.28445539678245e+01°)
4.25158269743518e+01	(-3.16428554149596e+01dB,8.28396439515190e+01°)
4.25453069157370e+01	(-3.16369284198240e+01dB,8.28347306364967e+01°)
4.25748072981441e+01	(-3.16310015525206e+01dB,8.28298140206863e+01°)
4.26043281357464e+01	(-3.16250748132210e+01dB,8.28248941020149e+01°)
4.26338694427274e+01	(-3.16191482020974e+01dB,8.28199708784092e+01°)
4.26634312332803e+01	(-3.16132217193221e+01dB,8.28150443477945e+01°)
4.26930135216081e+01	(-3.16072953650674e+01dB,8.28101145080952e+01°)
4.27226163219238e+01	(-3.16013691395062e+01dB,8.28051813572347e+01°)
4.27522396484501e+01	(-3.15954430428112e+01dB,8.28002448931356e+01°)
4.27818835154195e+01	(-3.15895170751558e+01dB,8.27953051137190e+01°)
4.28115479370747e+01	(-3.15835912367132e+01dB,8.27903620169056e+01°)
4.28412329276680e+01	(-3.15776655276571e+01dB,8.27854156006147e+01°)
4.28709385014615e+01	(-3.15717399481613e+01dB,8.27804658627647e+01°)
4.29006646727275e+01	(-3.15658144983998e+01dB,8.27755128012729e+01°)
4.29304114557479e+01	(-3.15598891785470e+01dB,8.27705564140559e+01°)
4.29601788648148e+01	(-3.15539639887774e+01dB,8.27655966990290e+01°)
4.29899669142299e+01	(-3.15480389292656e+01dB,8.27606336541067e+01°)
4.30197756183050e+01	(-3.15421140001867e+01dB,8.27556672772022e+01°)
4.30496049913617e+01	(-3.15361892017158e+01dB,8.27506975662281e+01°)
4.30794550477318e+01	(-3.15302645340283e+01dB,8.27457245190958e+01°)
4.31093258017567e+01	(-3.15243399973000e+01dB,8.27407481337155e+01°)
4.31392172677879e+01	(-3.15184155917066e+01dB,8.27357684079968e+01°)
4.31691294601870e+01	(-3.15124913174243e+01dB,8.27307853398480e+01°)
4.31990623933252e+01	(-3.15065671746294e+01dB,8.27257989271766e+01°)
4.32290160815840e+01	(-3.15006431634984e+01dB,8.27208091678889e+01°)
4.32589905393546e+01	(-3.14947192842082e+01dB,8.27158160598904e+01°)
4.32889857810385e+01	(-3.14887955369358e+01dB,8.27108196010854e+01°)
4.33190018210469e+01	(-3.14828719218583e+01dB,8.27058197893774e+01°)
4.33490386738012e+01	(-3.14769484391534e+01dB,8.27008166226688e+01°)
4.33790963537325e+01	(-3.14710250889986e+01dB,8.26958100988609e+01°)
4.34091748752823e+01	(-3.14651018715719e+01dB,8.26908002158542e+01°)
4.34392742529018e+01	(-3.14591787870516e+01dB,8.26857869715482e+01°)
4.34693945010523e+01	(-3.14532558356159e+01dB,8.26807703638411e+01°)
4.34995356342053e+01	(-3.14473330174436e+01dB,8.26757503906305e+01°)
4.35296976668422e+01	(-3.14414103327134e+01dB,8.26707270498128e+01°)
4.35598806134543e+01	(-3.14354877816045e+01dB,8.26657003392834e+01°)
4.35900844885432e+01	(-3.14295653642962e+01dB,8.26606702569366e+01°)
4.36203093066204e+01	(-3.14236430809681e+01dB,8.26556368006660e+01°)
4.36505550822075e+01	(-3.14177209317999e+01dB,8.26505999683640e+01°)
4.36808218298362e+01	(-3.14117989169717e+01dB,8.26455597579221e+01°)
4.37111095640482e+01	(-3.14058770366637e+01dB,8.26405161672305e+01°)
4.37414182993954e+01	(-3.13999552910565e+01dB,8.26354691941789e+01°)
4.37717480504397e+01	(-3.13940336803306e+01dB,8.26304188366557e+01°)
4.38020988317531e+01	(-3.13881122046672e+01dB,8.26253650925482e+01°)
4.38324706579178e+01	(-3.13821908642474e+01dB,8.26203079597430e+01°)
4.38628635435259e+01	(-3.13762696592525e+01dB,8.26152474361256e+01°)
4.38932775031799e+01	(-3.13703485898644e+01dB,8.26101835195803e+01°)
4.39237125514922e+01	(-3.13644276562648e+01dB,8.26051162079907e+01°)
4.39541687030854e+01	(-3.13585068586360e+01dB,8.26000454992393e+01°)
4.39846459725923e+01	(-3.13525861971602e+01dB,8.25949713912076e+01°)
4.40151443746557e+01	(-3.13466656720201e+01dB,8.25898938817760e+01°)
4.40456639239288e+01	(-3.13407452833986e+01dB,8.25848129688240e+01°)
4.40762046350747e+01	(-3.13348250314786e+01dB,8.25797286502302e+01°)
4.41067665227668e+01	(-3.13289049164436e+01dB,8.25746409238720e+01°)
4.41373496016886e+01	(-3.13229849384770e+01dB,8.25695497876260e+01°)
4.41679538865340e+01	(-3.13170650977627e+01dB,8.25644552393678e+01°)
4.41985793920068e+01	(-3.13111453944846e+01dB,8.25593572769717e+01°)
4.42292261328211e+01	(-3.13052258288271e+01dB,8.25542558983115e+01°)
4.42598941237012e+01	(-3.12993064009747e+01dB,8.25491511012596e+01°)
4.42905833793817e+01	(-3.12933871111120e+01dB,8.25440428836876e+01°)
4.43212939146074e+01	(-3.12874679594241e+01dB,8.25389312434661e+01°)
4.43520257441331e+01	(-3.12815489460962e+01dB,8.25338161784647e+01°)
4.43827788827242e+01	(-3.12756300713138e+01dB,8.25286976865518e+01°)
4.44135533451559e+01	(-3.12697113352625e+01dB,8.25235757655953e+01°)
4.44443491462141e+01	(-3.12637927381282e+01dB,8.25184504134615e+01°)
4.44751663006947e+01	(-3.12578742800973e+01dB,8.25133216280162e+01°)
4.45060048234038e+01	(-3.12519559613560e+01dB,8.25081894071240e+01°)
4.45368647291579e+01	(-3.12460377820911e+01dB,8.25030537486485e+01°)
4.45677460327837e+01	(-3.12401197424895e+01dB,8.24979146504524e+01°)
4.45986487491183e+01	(-3.12342018427382e+01dB,8.24927721103973e+01°)
4.46295728930090e+01	(-3.12282840830247e+01dB,8.24876261263439e+01°)
4.46605184793134e+01	(-3.12223664635366e+01dB,8.24824766961519e+01°)
4.46914855228993e+01	(-3.12164489844618e+01dB,8.24773238176800e+01°)
4.47224740386450e+01	(-3.12105316459884e+01dB,8.24721674887859e+01°)
4.47534840414390e+01	(-3.12046144483047e+01dB,8.24670077073262e+01°)
4.47845155461801e+01	(-3.11986973915993e+01dB,8.24618444711568e+01°)
4.48155685677776e+01	(-3.11927804760611e+01dB,8.24566777781323e+01°)
4.48466431211509e+01	(-3.11868637018792e+01dB,8.24515076261066e+01°)
4.48777392212299e+01	(-3.11809470692429e+01dB,8.24463340129324e+01°)
4.49088568829549e+01	(-3.11750305783418e+01dB,8.24411569364615e+01°)
4.49399961212764e+01	(-3.11691142293656e+01dB,8.24359763945447e+01°)
4.49711569511553e+01	(-3.11631980225045e+01dB,8.24307923850318e+01°)
4.50023393875630e+01	(-3.11572819579488e+01dB,8.24256049057716e+01°)
4.50335434454811e+01	(-3.11513660358889e+01dB,8.24204139546120e+01°)
4.50647691399018e+01	(-3.11454502565158e+01dB,8.24152195293998e+01°)
4.50960164858275e+01	(-3.11395346200204e+01dB,8.24100216279809e+01°)
4.51272854982711e+01	(-3.11336191265941e+01dB,8.24048202482003e+01°)
4.51585761922559e+01	(-3.11277037764284e+01dB,8.23996153879017e+01°)
4.51898885828156e+01	(-3.11217885697150e+01dB,8.23944070449282e+01°)
4.52212226849944e+01	(-3.11158735066460e+01dB,8.23891952171217e+01°)
4.52525785138467e+01	(-3.11099585874138e+01dB,8.23839799023231e+01°)
4.52839560844377e+01	(-3.11040438122107e+01dB,8.23787610983724e+01°)
4.53153554118427e+01	(-3.10981291812297e+01dB,8.23735388031086e+01°)
4.53467765111476e+01	(-3.10922146946637e+01dB,8.23683130143697e+01°)
4.53782193974489e+01	(-3.10863003527059e+01dB,8.23630837299928e+01°)
4.54096840858533e+01	(-3.10803861555500e+01dB,8.23578509478138e+01°)
4.54411705914782e+01	(-3.10744721033896e+01dB,8.23526146656679e+01°)
4.54726789294514e+01	(-3.10685581964189e+01dB,8.23473748813892e+01°)
4.55042091149110e+01	(-3.10626444348321e+01dB,8.23421315928108e+01°)
4.55357611630059e+01	(-3.10567308188236e+01dB,8.23368847977647e+01°)
4.55673350888954e+01	(-3.10508173485883e+01dB,8.23316344940822e+01°)
4.55989309077493e+01	(-3.10449040243213e+01dB,8.23263806795933e+01°)
4.56305486347478e+01	(-3.10389908462177e+01dB,8.23211233521274e+01°)
4.56621882850818e+01	(-3.10330778144731e+01dB,8.23158625095126e+01°)
4.56938498739527e+01	(-3.10271649292832e+01dB,8.23105981495761e+01°)
4.57255334165723e+01	(-3.10212521908442e+01dB,8.23053302701443e+01°)
4.57572389281632e+01	(-3.10153395993523e+01dB,8.23000588690423e+01°)
4.57889664239583e+01	(-3.10094271550039e+01dB,8.22947839440945e+01°)
4.58207159192012e+01	(-3.10035148579960e+01dB,8.22895054931242e+01°)
4.58524874291461e+01	(-3.09976027085256e+01dB,8.22842235139537e+01°)
4.58842809690576e+01	(-3.09916907067898e+01dB,8.22789380044045e+01°)
4.59160965542110e+01	(-3.09857788529864e+01dB,8.22736489622970e+01°)
4.59479341998924e+01	(-3.09798671473131e+01dB,8.22683563854504e+01°)
4.59797939213981e+01	(-3.09739555899679e+01dB,8.22630602716834e+01°)
4.60116757340352e+01	(-3.09680441811491e+01dB,8.22577606188134e+01°)
4.60435796531215e+01	(-3.09621329210554e+01dB,8.22524574246568e+01°)
4.60755056939853e+01	(-3.09562218098855e+01dB,8.22471506870292e+01°)
4.61074538719656e+01	(-3.09503108478386e+01dB,8.22418404037452e+01°)
4.61394242024120e+01	(-3.09444000351139e+01dB,8.22365265726183e+01°)
4.61714167006846e+01	(-3.09384893719110e+01dB,8.22312091914611e+01°)
4.62034313821544e+01	(-3.09325788584298e+01dB,8.22258882580853e+01°)
4.62354682622030e+01	(-3.09266684948704e+01dB,8.22205637703016e+01°)
4.62675273562226e+01	(-3.09207582814331e+01dB,8.22152357259195e+01°)
4.62996086796160e+01	(-3.09148482183186e+01dB,8.22099041227479e+01°)
4.63317122477969e+01	(-3.09089383057278e+01dB,8.22045689585945e+01°)
